"Sample","Date","Filter1ID","Filter2ID","Rack","Carousel","SampleNum","Filter1Mass_g","Filter2Mass_g","AcidVol_L","Vol_acid_used_in_dilution_L","Vol_diluted_L","Duration_days","Reservoir","Depth_m","Site","TrapXSA_m2","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","CombinedXSA_m2","Flag_CombinedCollectionVol_L","Flag_Filter2ID","Flag_CombinedSedMass_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","nTraps","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d"
"5",2023-06-05,"B_sed_4m_R1_F1_05Jun23","B_sed_4m_R1_F2_05Jun23",29,NA,29,0.007,0.008,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.817,0.596,0.015,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008156720140885,0.159981856265335,0.227045238236658,2.08864847510219,0.202635142975993,1.13165528087646,10.5209131103947,1.72467660046284,0.00401503907083047,0.0104063442625557,0.0917948777442493,20,4.9734095624121e-06,9.75459841725212e-05,0.000138436643582553,0.00127351485881231,0.000123553038519255,0.000690005921259239,0.00641493259113663,0.00105158972585268,2.44809597036878e-06,6.3450763506925e-06,5.59702325037923e-05,8.72512686165523e-05,0.00171130303279804,0.00242867043705466,0.0223419739796198,0.00216755913965115,0.0121051546685012,0.112540702639193,0.0184486188988382,4.29482986328096e-05,0.000111315176061692,0.000981916676966935
"6",2023-06-05,"B_sed_4m_R2_F1_05Jun23","B_sed_4m_R2_F2_05Jun23",30,NA,30,0.01,0.009,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.822,0.614,0.019,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00730341785878753,0.161344695907262,0.230840709746371,2.16927086921542,0.229406077978318,1.08804457001804,10.7636195931213,1.73925189940184,0.0031213363023789,0.00966663651054451,0.0940364511244532,20,4.33447144583416e-06,9.5755712033561e-05,0.000137000577575859,0.00128743046374935,0.000136149144650324,0.000645738503769666,0.00638805045559185,0.00103222050837464,1.85246734297536e-06,5.73700707563912e-06,5.58092553579003e-05,7.60420246282375e-05,0.00167989530067123,0.00240347673858107,0.0225861031166005,0.00238853958089024,0.0113285469337322,0.112069094499954,0.0181088140273793,3.24988569143587e-05,0.000100647481195753,0.000979092566058495
"7",2023-06-05,"B_sed_8m_R1_F1_05Jun23","B_sed_8m_R1_F2_05Jun23",33,NA,33,0.006,0.007,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.804,0.308,0.013,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0086515157616417,0.161586184583053,0.1568646321345,1.7318531084049,0.141166551613046,0.965668632474521,15.5259477181936,0.112997901313946,0.00255968601690353,0.00796037898915981,0.0616185956364481,20,1.01346327493517e-05,0.000189286673368719,0.000183755711928985,0.00202874221270288,0.000165366531889568,0.00113121182661301,0.0181875387555982,0.000132368970110622,2.99848933408699e-06,9.32501538730149e-06,7.21817834598392e-05,0.000177797455296428,0.00332076057207276,0.00322372786317758,0.0355913442343622,0.00290111632935506,0.0198454733533273,0.319074029501205,0.00232222189278472,5.26041531567339e-05,0.000163593891112463,0.00126632486201714
"8",2023-06-05,"B_sed_8m_R2_F1_05Jun23","B_sed_8m_R2_F2_05Jun23",34,NA,34,0.009,0.008,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.832,0.308,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00833474306597395,0.184259386451827,0.164316145599209,1.81452438864665,0.143674634356953,1.0068904648106,16.4179242051475,0.124550917243628,0.00269490923865032,0.00821110902757234,0.0848432972529348,20,9.91509694601576e-06,0.000219196880506329,0.000195472193985553,0.0021585770649355,0.000170916837754506,0.00119780735813832,0.0195309332102794,0.000148167065188524,3.20589202935544e-06,9.76802060942372e-06,0.000100930467900894,0.000173946017543828,0.00384549184235942,0.00342927657384174,0.0378691086987157,0.00299848840817715,0.0210137955147861,0.342641939795432,0.00259937659319176,5.62427330986376e-05,0.000171365776204342,0.0017706788986315
"1",2023-06-19,"F_sed_4m_R1_F1_19Jun23","F_sed_4m_R1_F2_19Jun23",35,NA,35,0.006,0.005,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.755,0.45,0.011,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00943089579388614,0.189749192392536,0.192733699563529,1.83467791511345,0.178571983355142,1.05168683761224,12.2212159371681,2.54358362881438,0.0101002043695509,0.00963795458496135,0.0588515245544962,20,7.35609871923118e-06,0.000148004370066178,0.000150332285659553,0.00143104877378849,0.000139286147017011,0.000820315733337545,0.00953254843099109,0.00198399523047521,7.87815940824968e-06,7.51760457626985e-06,4.5904189152507e-05,0.000129052099423364,0.0025965223428743,0.00263736225082986,0.0251056783878965,0.0024435737446187,0.0143912516155426,0.167234757828654,0.0348063232307366,0.000138210898199149,0.000131885485803229,0.000805322523333048
"2",2023-06-19,"F_sed_4m_R2_F1_19Jun23","F_sed_4m_R2_F2_19Jun23",36,NA,36,0.01,0.007,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.778,0.5,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00896558538752329,0.179282582166288,0.204980366267978,1.91351301853949,0.175600297627533,1.06953866337569,13.6520597012955,2.80608111155404,0.0109291522851495,0.00956720949190662,0.0640909785838559,20,6.37632432760657e-06,0.000127505772436664,0.000145782036489786,0.00136089045878528,0.000124886931672702,0.000760655897392791,0.00970934485956136,0.00199568488653723,7.77281310519836e-06,6.80419939064399e-06,4.55815039688383e-05,0.000111863376565439,0.00223690413214968,0.00255753471850995,0.0238748523497006,0.00219096036337436,0.0133446061892386,0.170336395143267,0.035011401318174,0.000136362749867517,0.00011936982492665,0.000799661479076478
"3",2023-06-19,"F_sed_8m_R1_F1_19Jun23","F_sed_8m_R1_F2_19Jun23",37,NA,37,0.011,0.012,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.78,0.5,0.023,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0104883815741888,0.19591128127077,0.308325015088934,3.46418665702773,0.261868850671679,1.31540189817829,24.6649457822252,3.64841277348588,0.0301434328690532,0.0115553332454157,0.0868933483579949,20,7.46772768082246e-06,0.000139488832264789,0.000219527410743321,0.00246650089980375,0.000186450621678236,0.000936566151502941,0.0175614413969444,0.00259766989472195,2.14621242027659e-05,8.22739727073596e-06,6.18680640308924e-05,0.000131010467900957,0.00244712956377587,0.00385129051671586,0.0432711864669698,0.00327100615214182,0.0164306968562471,0.30809005801555,0.0455723565327266,0.000376521889138188,0.000144337770753776,0.00108538559026846
"4",2023-06-19,"F_sed_8m_R2_F1_19Jun23","F_sed_8m_R2_F2_19Jun23",38,NA,38,0.009,0.01,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.785,0.4,0.019,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00876078796893567,0.166373813989917,0.223430176681902,2.35574328469222,0.183246146966437,1.07371030079608,19.02060787566,3.7538096054987,0.019253522780195,0.00981316563443387,0.0733211393212388,20,7.81900326227508e-06,0.000148488628986001,0.000199411432688598,0.0021025008815878,0.000163547186167545,0.000958286443460499,0.0169758925290266,0.00335027507290759,1.7183769081324e-05,8.75825032873223e-06,6.54391168442056e-05,0.000137173089283961,0.00260501796435152,0.00349838481234712,0.0368853332676234,0.00286919854331582,0.016811747924782,0.297817451080272,0.0587757245119839,0.000301464344157541,0.00015365081891076,0.00114803454052044
"5",2023-06-19,"B_sed_4m_R1_F1_19Jun23","B_sed_4m_R1_F2_19Jun23",39,NA,39,0.01,0.009,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.73,0.6,0.019,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0120912303536101,0.232398639967925,0.282810119558761,2.43563386969238,0.342410129777014,1.74531770245632,10.2025391924344,1.13603935002638,0.00521219476662732,0.014101600657752,0.0679096405913216,20,6.97260950391513e-06,0.00013401654904817,0.000163087168945552,0.00140454886485594,0.000197456508171411,0.00100646654174981,0.0058834642676372,0.000655116025181881,3.00569898208842e-06,8.13192304597035e-06,3.91612260743288e-05,0.000122324336483836,0.00235112627933142,0.00286112820732184,0.024640775861054,0.00346408849268279,0.0176569979781023,0.103216860539941,0.011493061967016,5.27306359903935e-05,0.00014266281373959,0.000687027000830315
"6",2023-06-19,"B_sed_4m_R2_F1_19Jun23","B_sed_4m_R2_F2_19Jun23",40,NA,40,0.009,0.01,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.744,0.6,0.019,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0118909470044533,0.218973617055749,0.369753977606462,2.62843644571775,0.332582193581878,2.01110292940172,10.8444970468614,1.35365207023245,0.00358044668255198,0.0161830361011721,0.0766606879645282,20,6.91260385858883e-06,0.000127296662715075,0.000214950312315223,0.00152799772044392,0.000193341115202265,0.00116912116962553,0.00630426761657544,0.000786923070161799,2.08143300479022e-06,9.40773832014805e-06,4.45654132700457e-05,0.00012127162433271,0.00223323560490299,0.00377099195303983,0.0268065072620466,0.00339188988267337,0.0205105378787308,0.110599245918062,0.0138054256971246,3.65157278782867e-05,0.000165045145175489,0.000781835639200115
"7",2023-06-19,"B_sed_8m_R1_F1_19Jun23","B_sed_8m_R1_F2_19Jun23",41,NA,41,0.02,0.021,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.78,0.6,0.041,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0121397601842068,0.242012916072854,0.362773840316024,4.49453406409973,0.357030221924906,1.4723567734176,60.9683179337862,0.392097075229564,0.00785437701963949,0.0147270801937118,0.127619686916957,20,7.2029243759627e-06,0.000143594330203227,0.000215245811920841,0.00266675687803251,0.000211837931675444,0.000873598352227774,0.0361745353073798,0.000232644264636208,4.66026369831943e-06,8.73806758160231e-06,7.57210142373943e-05,0.000126364877387462,0.00251915457980082,0.00377617606569781,0.0467843876078052,0.00371638974185443,0.0153260180036802,0.634629836448129,0.00408140672332429,8.1757577907746e-05,0.000153296741839657,0.00132841554073427
"8",2023-06-19,"B_sed_8m_R2_F1_19Jun23","B_sed_8m_R2_F2_19Jun23",42,NA,42,0.02,0.016,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.788,0.3,0.036,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00999884115629602,0.187296562777008,0.306351317076728,3.54185757390429,0.270787189374908,1.61897342446974,27.8991359035326,0.323006413346406,0.00921212312691646,0.0135735190741019,0.0875225674560061,20,1.19186186583049e-05,0.000223257502830193,0.000365170769955459,0.00422189422809391,0.00032277832973489,0.00192981632196793,0.0332557699970108,0.000385023644708916,1.09808507672844e-05,1.61796347363295e-05,0.000104326900407559,0.000209094904621057,0.0039167295807125,0.00640639234321256,0.0740670203697113,0.00566267836941264,0.0338558327392138,0.583424325836579,0.00675468228116904,0.000192643124985253,0.000283848261194181,0.00183026438847668
"1",2023-07-03,"F_sed_4m_R1_F1_03Jul23","F_sed_4m_R1_F2_03Jul23",43,NA,43,0.007,0.009,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.704,0.4,0.016,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0110044644323413,0.297531203959857,0.223718440382946,1.82143239356569,0.221053491901541,1.32184937468213,18.4114798196142,3.20691858056761,0.00925803205201673,0.0109584300768116,0.0626370290834019,20,9.37580369635477e-06,0.000253496585773798,0.00019060811120627,0.00155186039931797,0.000188337575100113,0.00112621566722918,0.0156865808063113,0.00273229463064361,7.88784330831825e-06,9.33658242544351e-06,5.33667487790585e-05,0.000164484898446602,0.00444723050075961,0.00334394328531553,0.0272251434065713,0.0033041100173701,0.0197578229720387,0.275198343999426,0.0479341525700182,0.000138380788202282,0.000163796818046061,0.000936242325205847
"2",2023-07-03,"F_sed_4m_R2_F1_03Jul23","F_sed_4m_R2_F2_03Jul23",44,NA,44,0.009,0.007,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.822,0.396,0.016,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00719341232381415,0.164704473247586,0.20018309505694,1.23022673570588,0.189934349817897,1.17352661635301,17.2581370092227,3.15058457004864,0.00924624262180848,0.00960982307404128,0.0626597421034787,20,6.61939255251989e-06,0.000151561389018739,0.000184208888481689,0.00113205712750309,0.000174777972408186,0.00107988156312888,0.01588097254081,0.00289917428617608,8.50841113986618e-06,8.84297860651678e-06,5.76596212689587e-05,0.000116127656576549,0.00265892508936227,0.00323167818953508,0.0198603029333361,0.00306622642424144,0.0189449582135205,0.278608665476219,0.0508618144624844,0.000149267752142352,0.000155137253846718,0.00101155455639302
"3",2023-07-03,"F_sed_8m_R1_F1_03Jul23","F_sed_8m_R1_F2_03Jul23",45,NA,45,0.01,0.006,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,4.37,1.9,0.016,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00952066726254172,0.167539396686967,0.241782788833099,1.76818302419862,0.16139458925196,1.59713357995008,18.3878835162082,3.31666390845511,0.0132791609478243,0.0132138937605648,0.0573711073764743,20,4.37950694076919e-06,7.70681224760048e-05,0.000111220082863226,0.000813364191131366,7.42415110559015e-05,0.000734681446777035,0.00845842641745578,0.00152566539788935,6.10841403599918e-06,6.07839112985982e-06,2.63907093931782e-05,7.68321071695092e-05,0.00135204860398949,0.00195119529241988,0.0142692968742893,0.00130245979993161,0.012888922067631,0.148390842572162,0.0267655900403388,0.000107163278468784,0.000106636570057715,0.000462986779059634
"4",2023-07-03,"F_sed_8m_R2_F1_03Jul23","F_sed_8m_R2_F2_03Jul23",46,NA,46,0.008,0.009,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.808,0.214,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00840306681291435,0.157942094507349,0.228942396028631,1.65408608159889,0.163935223944253,1.50248412020817,18.8280500010507,3.26756119044494,0.0135295842477501,0.0120580348958911,0.057113127134585,20,1.41988269137842e-05,0.000266877856887184,0.000386848459831556,0.00279494171544934,0.000277004565318888,0.00253877690592185,0.031814125609252,0.00552126227320043,2.28612040373198e-05,2.03746982166086e-05,9.65051718311493e-05,0.000249097856419786,0.00468198552459052,0.00678669601992169,0.049033204951656,0.00485964395920927,0.0445391643290793,0.558132762745425,0.0968625510640239,0.000401066718782474,0.000357444574947958,0.00169304348750284
"5",2023-07-03,"B_sed_4m_R1_F1_03Jul23","B_sed_4m_R1_F2_03Jul23",47,NA,47,0.012,0.009,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.811,0.498,0.021,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00940584088800675,0.145618068272578,0.33465093622374,3.04700472995848,0.257875704427964,2.03131820485711,13.5589485504275,2.89567768105819,0.00352764488705232,0.0160264987135249,0.130638583066212,20,6.84095495910853e-06,0.00010590936612114,0.000243394717068752,0.00221611468512241,0.000187555381814877,0.00147739649357278,0.00986154852402581,0.00210605312465718,2.5656887110248e-06,1.16562205502785e-05,9.50146481658275e-05,0.000120014648148428,0.00185802645780144,0.00427000784317384,0.038878522922798,0.00329038756890014,0.0259187820138731,0.173006588025224,0.0369476522281571,4.50112929777513e-05,0.00020449150980296,0.00166689440827051
"6",2023-07-03,"B_sed_4m_R2_F1_03Jul23","B_sed_4m_R2_F2_03Jul23",48,NA,48,0.014,0.017,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.786,0.498,0.031,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0178206529930223,0.253175649761242,0.652807417173601,5.12306115586381,0.492178524005991,4.10968314664295,23.3517785691808,4.10668536576431,0.0100044263112079,0.0300809075562446,0.193331996727426,20,1.2782203311461e-05,0.00018159506444722,0.000468238573121306,0.00367461334312159,0.000353024435291044,0.00294774863449972,0.0167495086444004,0.00294559841897793,7.17586561920375e-06,2.15761047772903e-05,0.000138671062712925,0.000224245246775688,0.00318582243201383,0.00821456769392302,0.064465769778102,0.00619330249102725,0.0517139810617309,0.293845873658363,0.0516762586441981,0.000125890170684791,0.000378521513259246,0.00243278298122709
"7",2023-07-03,"B_sed_8m_R1_F1_03Jul23","B_sed_8m_R1_F2_03Jul23",49,NA,49,0.012,0.009,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.8,0.216,0.021,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00688333504181074,0.122914280925901,0.224995325346981,2.34773944744971,0.162086352002765,1.13754047018563,23.917953926512,0.220430571451395,0.00349771914526597,0.00920147643713301,0.0358688727762001,20,1.14722250696846e-05,0.000204857134876502,0.000374992208911636,0.00391289907908286,0.000270143920004608,0.00189590078364271,0.0398632565441867,0.000367384285752324,5.82953190877661e-06,1.53357940618883e-05,5.97814546270001e-05,0.000201263575545772,0.00359392177113562,0.00657869526695384,0.0686461479462265,0.0047392838722936,0.0332608337334908,0.699343108790841,0.00644522527240442,0.000102270695404933,0.000269044298554207,0.00104877904996404
"8",2023-07-03,"B_sed_8m_R2_F1_03Jul23","B_sed_8m_R2_F2_03Jul23",50,NA,50,0.013,0.014,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.74,0.208,0.027,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00633272066259805,0.127019389323677,0.254285343464929,2.37283271925887,0.20731030512746,1.14028539996042,27.1185739356935,0.315247872087686,0.00479531506696446,0.00966912729268239,0.0441151154404071,20,1.05951288008852e-05,0.000212513209060767,0.000425438940027861,0.00396993166491387,0.000346846087424789,0.00190778518839532,0.045371460238564,0.000527433939839013,8.02293097742131e-06,1.61771937396801e-05,7.38079816022195e-05,0.00018587619166129,0.0037282365056888,0.00746371011083773,0.0696467020738912,0.00608491232478007,0.0334693284046826,0.795976565999966,0.00925306468025146,0.000140750705731852,0.000283805437442854,0.00129485415347484
"1",2023-07-17,"F_sed_4m_R1_F1_17Jul23","F_sed_4m_R1_F2_17Jul23",51,NA,51,0.007,0.007,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.797,0.41,0.014,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00651414141340827,0.168101867896304,0.198437910159447,1.04883173897997,0.161075191848522,1.28244280582837,16.0775742394819,2.32404488739427,0.00734075775539684,0.0101425551465347,0.0507559401391435,20,5.71020103409496e-06,0.000147355637370565,0.000173947768076354,0.000919390553632686,0.000141196155976485,0.00112417059613345,0.0140933662967556,0.00203722373787683,6.43480082265762e-06,8.89081541381606e-06,4.44919143561175e-05,0.00010017720801556,0.00258514126718066,0.0030516616914853,0.0161293758641548,0.00247708208586664,0.0197219451611981,0.247247702614964,0.035740140311167,0.000112889261989397,0.000155976481356749,0.000780546207191409
"2",2023-07-17,"F_sed_4m_R2_F1_17Jul23","F_sed_4m_R2_F2_17Jul23",52,NA,52,0.004,0.006,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.812,0.404,0.01,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00590810724957816,0.157062939012192,0.18605806551433,0.943345318995889,0.160091827997226,1.10960265293151,16.7133862112467,2.40902960339634,0.00847857498760277,0.00934097131562589,0.050375177091161,20,5.29974769120575e-06,0.000140890121529748,0.000166899611243548,0.000846208771297302,0.000143607124916323,0.000995346538174208,0.0149924038687025,0.00216097110958127,7.6055336027407e-06,8.37912872470996e-06,4.51880301431603e-05,9.29763985053903e-05,0.00247171315467708,0.00292801198651862,0.0148455074699971,0.00251937904451366,0.0174619136186068,0.263020014889256,0.037911108745132,0.00013342807323978,0.000146999679386501,0.000792758550607187
"3",2023-07-17,"F_sed_8m_R1_F1_17Jul23","F_sed_8m_R1_F2_17Jul23",53,NA,53,0.007,0.007,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,2.712,0.222,0.014,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0101594324512229,0.180602241759789,0.278454964105291,1.71003820396619,0.184225452907566,1.82747053320382,20.1649145334918,3.40184579437366,0.012136534986833,0.014294697454973,0.0594425129819675,20,2.48219646916365e-05,0.000441255206894188,0.000680333209597792,0.00417803928752821,0.000450107593049837,0.00446495503247636,0.0492677911845313,0.00831153675165889,2.96525071029649e-05,3.49254229710692e-05,0.000145232518204591,0.000435465425021254,0.00774118360895753,0.0119354609497692,0.0732976489452503,0.0078964859046304,0.0783311701983537,0.864332050043531,0.145813876101453,0.000520210296362607,0.000612715969387716,0.00254789421597149
"4",2023-07-17,"F_sed_8m_R2_F1_17Jul23","F_sed_8m_R2_F2_17Jul23",54,NA,54,0.005,0.005,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,2.682,1.084,0.01,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00577831820661213,0.132320593038935,0.177388234736311,0.941745949597929,0.137762386715037,1.06240311479835,18.4059143217161,2.95398328317159,0.0108685419621715,0.00904969120914325,0.0519629512062341,20,2.8593080129398e-06,6.54767215000781e-05,8.77777205835401e-05,0.000466007866572259,6.81695057508727e-05,0.000525713128023831,0.00910787125661302,0.00146173121134063,5.37812353183467e-06,4.47809443227347e-06,2.57130323127527e-05,5.01624184301995e-05,0.0011486942597512,0.00153993299386923,0.00817543317787862,0.00119593525992303,0.00922287552891757,0.159784411793004,0.0256439573225141,9.43513891306235e-05,7.85616819402022e-05,0.000451097916049766
"5",2023-07-17,"B_sed_4m_R1_F1_17Jul23","B_sed_4m_R1_F2_17Jul23",55,NA,55,0.005,0.007,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.788,0.464,0.012,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00625716479797578,0.134237531111257,0.212235034510406,1.10230681173868,0.174091084419477,1.31566967604905,7.84047836581504,1.24142115030799,0.00211716265594584,0.0114452330806595,0.0663411290687839,20,4.82233218050892e-06,0.000103455476563331,0.00016356734556233,0.000849536456633088,0.000134170197819839,0.00101397300895504,0.00604257556813676,0.000956750438254609,1.63167535725481e-06,8.82072273630138e-06,5.11284218857697e-05,8.46008347311261e-05,0.00181497651906688,0.00286955221070385,0.0149038868902842,0.00235382182452656,0.0177886880748591,0.106008237892963,0.0167848009377837,2.86253812609395e-05,0.000154746806833238,0.00089697412125699
"6",2023-07-17,"B_sed_4m_R2_F1_17Jul23","B_sed_4m_R2_F2_17Jul23",56,NA,56,0.012,0.011,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.752,0.488,0.023,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00852079170255939,0.173901540291212,0.346762209386322,2.49040649301783,0.284415427069382,2.12596976718998,14.795889773429,1.8323894791454,0.00353605718667101,0.0162081334263373,0.107011709328062,20,6.1182078126574e-06,0.000124867007618936,0.000248986635592146,0.00178819351465871,0.000204219601731786,0.0015265159967692,0.0106239339684621,0.00131571572436997,2.53900499633098e-06,1.16379712143209e-05,7.6837915878182e-05,0.000107335096097567,0.0021906108247037,0.00436810995582789,0.031371265673562,0.00358273717534404,0.0267805125659059,0.186381536612728,0.0230823270533846,4.45431658450025e-05,0.000204171351631039,0.00134800996260034
